id,target
0,0.291615531
1,0.126092233
2,0.137540817
3,0.498068839
4,0.255887508
5,0.081313655
6,0.541893885
7,0.692423582
8,0.037371133
9,0.262627706
10,0.101599053
11,0.495994702
12,0.297940507
13,0.248743281
14,0.24800767
15,0.138934135
16,0.312319711
17,0.071998626
18,0.263775185
19,0.280975163
20,0.235061303
21,0.100293368
22,0.080829293
23,0.068718564
24,0.177940078
25,0.067601048
26,0.049047977
27,0.475193292
28,0.71033153
29,0.254947305
30,0.38230294
31,0.130132601
32,0.134107098
33,0
34,0.145600766
35,0.169217989
36,0.604586214
37,0.210591823
38,0.209822111
39,0.436967969
40,0.227578745
41,0.173021198
42,0.433248311
43,0.118540608
44,0.236374855
45,0.45714055
46,0.189190179
47,0.400837779
48,0.465364337
49,0.299790203
50,0.208315417
51,0.55540517
52,0.072764091
53,0.593031973
54,0.23683656
55,0.441480562
56,0.358993471
57,0.109236151
58,0.092270057
59,0.095818009
60,0.1692819
61,0.342068732
62,0.180079885
63,0.630381704
64,0.051340681
65,0.368118912
66,0.557340235
67,0.122788832
68,0.033940561
69,0.07007879
70,0.226098635
71,0.117464476
72,0.225226395
73,0.093726702
74,0.207631499
75,0.147961825
76,0.312726364
77,0.065346219
78,0.180272035
79,0.307239562
80,0.209371463
81,0.223723188
82,0.169869527
83,0.068476837
84,0.218527198
85,0.062983692
86,0.425219268
87,0.089314856
88,0.543229207
89,0.182688519
90,0.128271759
91,0.138989523
92,0.087307893
93,0.199451305
94,0.204130389
95,0.106328637
96,0.203203499
97,0.372348219
98,0.11573197
99,0.427243769
100,0.129520729
101,0.204368949
102,0.199199677
103,0.033995996
104,0.232420437
105,0.214704469
106,0.064380281
107,0.026418899
108,0.21304667
109,0.600103065
110,0.552579939
111,0.420563489
112,0.081902079
113,0.634837181
114,0.400676086
115,0.071475048
116,0.407144338
117,0.135679424
118,0.527704373
119,0.482765257
120,0.32592988
121,0.116731115
122,0.168280967
123,0.662769199
124,0.166280851
125,0.019089416
126,0.10272383
127,0.304886326
128,0.223849833
129,0.058022112
130,0.618616909
131,0.617069811
132,0.196446091
133,0.237445705
134,0.114146911
135,0.19532349
136,0.323843166
137,0.245368116
138,0.662000418
139,0.48816815
140,0.166442387
141,0.42110458
142,0.277883217
143,0.539295554
144,0.293467313
145,0.37018761
146,0.204212912
147,0.186329216
148,0.168384224
149,0.238662697
150,0.147174143
151,0.047404506
152,0.398107931
153,0.249059848
154,0.11819198
155,0.25463964
156,0.038967353
157,0.444398016
158,0.416130021
159,0.165492162
160,0.167160407
161,0.137826175
162,0.340323716
163,0.139739938
164,0.552547992
165,0.123745389
166,0.570467085
167,0.40650098
168,0.190395251
169,0.75623244
170,0.228077308
171,0.708060175
172,0.246673986
173,0.144441247
174,0.060341146
175,0.232665517
176,0.157202743
177,0.258751318
178,0.350141555
179,0.270550877
180,0.19731567
181,0.287891999
182,0.184095994
183,0.058025092
184,0.471746698
185,0.668905318
186,0.267001458
187,0.09253604
188,0.307810828
189,0.316734314
190,0.054486331
191,0.378221125
192,0.463470146
193,0.451560318
194,0.187352382
195,0.096225493
196,0.225175485
197,0.777873963
198,0.446337074
199,0.541370601
200,0.287188262
201,0.196547792
202,0.041879253
203,0.187791146
204,0.246479437
205,0.326760412
206,0.353432357
207,0.586098284
208,0.265069395
209,0.273103245
210,0.213895075
211,0.333812252
212,0.16902481
213,0.53315267
214,0.153973289
215,0.468975514
216,0.182121448
217,0.168747053
218,0.053693511
219,0.356823415
220,0.128440455
221,0.114106953
222,0.17380771
223,0.154707171
224,0.1058186
225,0.103602521
226,0.308731854
227,0.114881754
228,0.355980262
229,0.187010415
230,0.143218115
231,0.137627311
232,0.309874847
233,0.106564932
234,0.142837137
235,0.147193678
236,0.178475946
237,0.138783351
238,0.477264359
239,0.77765277
240,0.339428604
241,0.086235933
242,0.430706754
243,0.194202766
244,0.278859004
245,0.225704126
246,0.269712597
247,0.20382151
248,0.636564657
249,0.137533672
250,0.175116197
251,0.422969207
252,0.369299069
253,0.223707691
254,0.070633937
255,0.098236203
256,0.090605572
257,0.234952077
258,0.156824514
259,0.552345112
260,0.116483562
261,0.151675083
262,0.298706323
263,0.179665327
264,0.276253879
265,0.299018189
266,0.079341624
267,0.110597625
268,0.274543345
269,0.269769788
270,0.147288866
271,0.434542388
272,0.214446008
273,0.362229079
274,0.483833998
275,0.547348589
276,0.113792769
277,0.045714952
278,0.051951092
279,0.046324512
280,0.099280722
281,0.400811285
282,0.080983005
283,0.408481538
284,0.069161609
285,0.087566652
286,0.600700438
287,0.15816766
288,0.112716176
289,0.129945204
290,0.736007184
291,0.148784503
292,0.267677873
293,0.435076848
294,0.136546344
295,0.093930758
296,0.705791623
297,0.144052796
298,0.207747221
299,0.109568179
300,0.171910606
301,0.101958558
302,0.23087585
303,0.203084529
304,0.232863017
305,0.244105391
306,0.269850522
307,0.270596936
308,0.122364074
309,0.623456121
310,0.156042964
311,0.090781659
312,0.063130364
313,0.149873242
314,0.128309161
315,0.296060413
316,0.332710862
317,0.438045621
318,0.534029692
319,0.083078377
320,0.350405916
321,0.293628514
322,0.269301921
323,0.111580715
324,0.070524059
325,0.179659143
326,0.204630837
327,0.399358898
328,0.261831641
329,0.575754553
330,0.063295394
331,0.296149149
332,0.494781345
333,0.327235222
334,0.181926146
335,0.362100259
336,0.469357744
337,0.264456421
338,0.417076006
339,0.292144567
340,0.198494181
341,0.118051686
342,0.561056971
343,0.181116022
344,0.289768651
345,0.07183791
346,0.505958408
347,0.163555004
348,0.214568458
349,0.181655996
350,0.304817513
351,0.161478274
352,0.209568128
353,0.34390448
354,0.339959219
355,0.801413238
356,0.159007043
357,0.089380689
358,0.157696143
359,0.357467696
360,0.141510256
361,0.107120603
362,0.422119409
363,0.18923603
364,0.063805789
365,0.645934671
366,0.345634923
367,0.640056431
368,0.396731064
369,0.113295458
370,0.302003019
371,0.198113427
372,0.501068652
373,0.21588333
374,0.308051929
375,0.510474622
376,0.263356231
377,0.468360007
378,0.042358846
379,0.297110259
380,0.352640286
381,0.408550084
382,0.349746198
383,0.376213834
384,0.233376309
385,0.277326792
386,0.047959022
387,0.42332682
388,0.296382949
389,0.385122552
390,0.239324123
391,0.114377878
392,0.085577861
393,0.10786432
394,0.588747352
395,0.205071546
396,0.24168884
397,0.230506621
398,0.211912669
399,0.345006049
400,0.455895305
401,0.099296354
402,0.120264091
403,0.253622785
404,0.291714966
405,0.426266179
406,0.450380385
407,0.431013152
408,0.283694312
409,0.545818701
410,0.306310415
411,0.106167093
412,0.425643191
413,0.112067074
414,0.191979945
415,0.135949217
416,0.290941462
417,0.309495092
418,0.323730707
419,0.361695886
420,0.561383992
421,0.187350295
422,0.723632872
423,0.183808446
424,0.312097587
425,0.151351199
426,0.10801962
427,0.157030724
428,0.158121079
429,0.560026556
430,0.072057214
431,0.396478593
432,0.47590138
433,0.194821999
434,0.224194892
435,0.147291884
436,0.156124875
437,0.090622164
438,0.203813523
439,0.296913549
440,0.043269314
441,0.093533598
442,0.123600215
443,0.310105443
444,0.217909962
445,0.124644891
446,0.155444995
447,0.245953314
448,0.09329683
449,0.273415819
450,0.137454733
451,0.214799315
452,0.389411077
453,0.280303583
454,0.282141969
455,0.349870146
456,0.575710505
457,0.092371195
458,0.488458515
459,0.356682629
460,0.100103743
461,0.607151926
462,0.275251731
463,0.364073396
464,0.67909801
465,0.423191801
466,0.059535682
467,0.30376488
468,0.211320892
469,0.347069338
470,0.123434328
471,0.242649853
472,0.334912583
473,0.32347256
474,0.738222599
475,0.354456842
476,0.137432404
477,0.053070478
478,0.055622481
479,0.055104502
480,0.291483313
481,0.581387907
482,0.469425186
483,0.398053169
484,0.127203099
485,0.051211815
486,0.340809628
487,0.059865758
488,0.170260392
489,0.052699827
490,0.451538965
491,0.095458709
492,0.149237708
493,0.27717422
494,0.349566102
495,0.109957926
496,0.151102923
497,0.194087602
498,0.199142374
499,0.367484942
500,0.059614576
501,0.350722343
502,0.35255225
503,0.194665491
504,0.054406322
505,0.213792399
506,0.436421469
507,0.063269377
508,0.805423051
509,0.04112519
510,0.131989598
511,0.213132746
512,0.413574115
513,0.100549079
514,0.150200866
515,0.047058947
516,0.257693723
517,0.180094377
518,0.061154284
519,0.12866839
520,0.239970908
521,0.451663345
522,0.092528373
523,0.121559806
524,0.171233095
525,0.410767272
526,0.369613022
527,0.298827589
528,0.158518963
529,0.139433824
530,0.477508009
531,0.281044401
532,0.242794804
533,0.209385127
534,0.145484842
535,0.156368755
536,0.044603646
537,0.225881331
538,0.106086344
539,0.117430419
540,0.143706441
541,0.138530776
542,0.065300364
543,0.034388556
544,0.031632137
545,0.333539441
546,0.143450402
547,0.274568126
548,0.294737488
549,0.263916701
550,0.088527136
551,0.181669034
552,0.097277097
553,0.086342179
554,0.191644736
555,0.393022523
556,0.367687195
557,0.377937109
558,0.079147685
559,0.442406818
560,0.104502693
561,0.078200117
562,0.38234447
563,0.046850558
564,0.040720638
565,0.379436925
566,0.080575675
567,0.140778154
568,0.156389706
569,0.469256386
570,0.098204434
571,0.207452551
572,0.130190536
573,0.695681572
574,0.661203295
575,0.379304409
576,0.209852785
577,0.110628367
578,0.234304175
579,0.180008471
580,0.29479748
581,0.256580904
582,0.121401355
583,0.490632743
584,0.300322026
585,0.516839832
586,0.133345142
587,0.141394831
588,0.26320754
589,0.108004063
590,0.075552643
591,0.119959198
592,0.178564169
593,0.247478247
594,0.181757249
595,0.353284687
596,0.209433012
597,0.814938813
598,0.197238341
599,0.168447435
600,0.248220369
601,0.34847109
602,0.534386441
603,0.090852857
604,0.200491197
605,0.632251144
606,0.401940182
607,0.21915859
608,0.129259616
609,0.120458171
610,0.349368587
611,0.085427992
612,0.359533966
613,0.179461613
614,0.126684845
615,0.361995265
616,0.112424366
617,0.364402011
618,0.208234154
619,0.644356251
620,0.235505603
621,0.230445259
622,0.122260511
623,0.213042088
624,0.488309488
625,0.31248422
626,0.070448391
627,0.33279036
628,0.243831381
629,0.43252185
630,0.082254768
631,0.142997332
632,0.653304607
633,0.156532556
634,0.109167069
635,0.14398136
636,0.321553499
637,0.187704131
638,0.147420317
639,0.139299691
640,0.264039546
641,0.050923385
642,0.318953872
643,0.509843886
644,0.112653993
645,0.093765386
646,0.375288978
647,0.251805432
648,0.186068341
649,0.149286859
650,0.452410862
651,0.084569849
652,0.238418147
653,0.138762936
654,0.17515038
655,0.139539026
656,0.104476169
657,0.407629773
658,0.337767557
659,0.411364764
660,0.152994782
661,0.21041134
662,0.089960195
663,0.100486726
664,0.583030313
665,0.437595964
666,0.077226155
667,0.300139397
668,0.075557705
669,0.077774502
670,0.27600357
671,0.189668924
672,0.684193253
673,0.134746917
674,0.32507956
675,0.253899351
676,0.149991929
677,0.061322436
678,0.597370029
679,0.368655131
680,0.498298496
681,0.360304818
682,0.114191294
683,0.736284882
684,0.191399775
685,0.597980738
686,0.38793692
687,0.433481052
688,0.094495028
689,0.407686487
690,0.237466022
691,0.15549761
692,0.132482849
693,0.264456019
694,0.35954678
695,0.442565024
696,0.350691661
697,0.348463103
698,0.06113556
699,0.211990125
700,0.085692145
701,0.119070202
702,0.197165892
703,0.12041384
704,0.537687942
705,0.06436158
706,0.295638963
707,0.113091015
708,0.191695087
709,0.264480524
710,0.161705062
711,0.065016721
712,0.719395459
713,0.518486992
714,0.212022565
715,0.397805795
716,0.132936068
717,0.425567657
718,0.304588564
719,0.068510532
720,0.178668551
721,0.532790557
722,0.260944829
723,0.098837741
724,0.269496188
725,0.073134422
726,0.144353628
727,0.139021538
728,0.160497807
729,0.44570449
730,0.127636329
731,0.156145021
732,0.638602495
733,0.337553084
734,0.282703787
735,0.06447402
736,0.175705649
737,0.078009039
738,0.115177542
739,0.327196047
740,0.446594253
741,0.100774843
742,0.307854429
743,0.240488172
744,0.120800317
745,0.160248421
746,0.20461797
747,0.234085664
748,0.11316786
749,0.563004598
750,0.385873929
751,0.142649911
752,0.095048927
753,0.230652809
754,0.134957716
755,0.190448567
756,0.093279496
757,0.222927213
758,0.105146416
759,0.109627057
760,0.329340294
761,0.604958415
762,0.177221067
763,0.061950874
764,0.133146271
765,0.294591144
766,0.201992951
767,0.267305017
768,0.244882122
769,0.08227507
770,0.551914096
771,0.35210441
772,0.441975474
773,0.120956085
774,0.073881261
775,0.162428826
776,0.138592444
777,0.384406105
778,0.122497856
779,0.200140096
780,0.375200733
781,0.118648201
782,0.202702924
783,0.171784826
784,0.448645264
785,0.436464772
786,0.061787043
787,0.544644848
788,0.046708077
789,0.58857742
790,0.369150832
791,0.11821118
792,0.27771803
793,0.116291277
794,0.436304897
795,0.188903376
796,0.490828797
797,0.561193317
798,0.056362726
799,0.08354722
800,0.279927925
801,0.316909984
802,0.064767029
803,0.483883798
804,0.300102338
805,0.136394333
806,0.150814034
807,0.226529352
808,0.348665491
809,0.409040585
810,0.139030203
811,0.279323488
812,0.145299867
813,0.390476257
814,0.199128635
815,0.101232882
816,0.174762398
817,0.11931508
