id,target
0,0.372884959
1,0.067413539
2,0.080182575
3,0.400357693
4,0.252858579
5,0.005869344
6,0.643099845
7,0.702568352
8,0
9,0.227417588
10,0.097542055
11,0.441369414
12,0.241826966
13,0.191670656
14,0.096068546
15,0.108276352
16,0.349689484
17,0.104901783
18,0.328021705
19,0.245197371
20,0.215221852
21,0.049994081
22,0.063419133
23,0.055020817
24,0.149089888
25,0.080861561
26,0.05172015
27,0.559839189
28,0.695481122
29,0.339782119
30,0.300851196
31,0.055381343
32,0.1392591
33,0
34,0.166762173
35,0
36,0.636551201
37,0.22661604
38,0.067681663
39,0.370328814
40,0.262366116
41,0.233841866
42,0.393242955
43,0.087182432
44,0.235472143
45,0.381210804
46,0.159375697
47,0.313051105
48,0.519208849
49,0.207970917
50,0.216404155
51,0.631547689
52,0
53,0.502731443
54,0.187835962
55,0.502697229
56,0.323191524
57,0.044709131
58,0.024781279
59,0.032574594
60,0.147520095
61,0.152904153
62,0.115984343
63,0.560513973
64,0
65,0.342672765
66,0.529674113
67,0.057289951
68,0.022213079
69,0.08562839
70,0.177156135
71,0
72,0.151529595
73,0.059705585
74,0.195119277
75,0.11596708
76,0.193524718
77,0.002083987
78,0.164550901
79,0.304472268
80,0.17824015
81,0.233087897
82,0.1173798
83,0.029803023
84,0.170100614
85,0.000435159
86,0.31892097
87,0.042088494
88,0.493271053
89,0.15861389
90,0.092115328
91,0.13561064
92,0
93,0.168082863
94,0.076531746
95,0.058436878
96,0
97,0.398073673
98,0.04307618
99,0.550377011
100,0.040471792
101,0.112572946
102,0.112152174
103,0
104,0.209134579
105,0.122709364
106,0.022590496
107,0.042350113
108,0.209684089
109,0.417100638
110,0.601163745
111,0.390856743
112,0.065707222
113,0.556331813
114,0.414338768
115,0.015228108
116,0.417243302
117,0.109459952
118,0.51310271
119,0.388025492
120,0.444527507
121,0.087857209
122,0.103081241
123,0.833136916
124,0.131666198
125,0
126,0.067628145
127,0.268206477
128,0.268219829
129,0.013156064
130,0.739244044
131,0.86901325
132,0.197249979
133,0.144688785
134,0.080192305
135,0.095242024
136,0.363928348
137,0.226209953
138,0.609849751
139,0.391727269
140,0.110397339
141,0.329753578
142,0.31677562
143,0.667304099
144,0.203744203
145,0.366250157
146,0.149141178
147,0.196463049
148,0.035639733
149,0.136261568
150,0.213172242
151,0.043138206
152,0.362916648
153,0.178483337
154,0.064302445
155,0.218732834
156,0.027783826
157,0.60478735
158,0.29092741
159,0.182780713
160,0.058978722
161,0.048623234
162,0.302490354
163,0.138981193
164,0.548896313
165,0.153584749
166,0.599919856
167,0.389425933
168,0.116595581
169,0.807783186
170,0.117382109
171,0.739529252
172,0.054526895
173,0.118324325
174,0.052518472
175,0.200945243
176,0.102717087
177,0.233934641
178,0.470319212
179,0.314813972
180,0.154489607
181,0.32692802
182,0.160152167
183,0.042840719
184,0.48689422
185,0.659789622
186,0.188095719
187,0.045529231
188,0.257302612
189,0.302398056
190,0.039201759
191,0.334108293
192,0.343707413
193,0.473814637
194,0.263867796
195,0.05380632
196,0.184218377
197,0.700185955
198,0.788807571
199,0.803656519
200,0.241662473
201,0.180538505
202,0.005016327
203,0.05075074
204,0.201895997
205,0.380449712
206,0.224269733
207,0.747745693
208,0.202252448
209,0.234252721
210,0.168714061
211,0.350803673
212,0.138242021
213,0.595931113
214,0.13884452
215,0.429998606
216,0.263314992
217,0.177066371
218,0.067846477
219,0.329727113
220,0.061261118
221,0.098985121
222,0.148886591
223,0.113707498
224,0.010926813
225,0.086174347
226,0.442469806
227,0.089439243
228,0.277901501
229,0.182276398
230,0.140655845
231,0.136980921
232,0.224487528
233,0.129649594
234,0.100269049
235,0.099184901
236,0.193914741
237,0.147005394
238,0.392610937
239,1
240,0.339172483
241,0.044768848
242,0.452394426
243,0.2482858
244,0.319271088
245,0.103818677
246,0.276520789
247,0.186604127
248,0.648631036
249,0.060131535
250,0.111330271
251,0.432251424
252,0.332699955
253,0.184105471
254,0.033785574
255,0.103734821
256,0.067245267
257,0.223643452
258,0.084629767
259,0.594136238
260,0.095264249
261,0.086066589
262,0.289673626
