id,target
0.0000000000,0.5064512889
1.0000000000,0.1412584823
2.0000000000,0.1715571799
3.0000000000,0.5199124746
4.0000000000,0.3550498442
5.0000000000,0.1059108527
6.0000000000,0.5664668198
7.0000000000,0.6856370656
8.0000000000,0.0384231493
9.0000000000,0.2662654970
10.0000000000,0.1108518316
11.0000000000,0.5072070069
12.0000000000,0.3076302327
13.0000000000,0.3020278086
14.0000000000,0.3172277330
15.0000000000,0.2024226690
16.0000000000,0.3683264267
17.0000000000,0.1161899022
18.0000000000,0.4533825210
19.0000000000,0.3078034087
20.0000000000,0.2985050806
21.0000000000,0.0969263044
22.0000000000,0.1086845053
23.0000000000,0.1162169606
24.0000000000,0.2462024145
25.0000000000,0.1801458858
26.0000000000,0.0544935368
27.0000000000,0.5781011325
28.0000000000,0.7709676838
29.0000000000,0.3894159855
30.0000000000,0.3907657022
31.0000000000,0.1623069473
32.0000000000,0.1965931032
33.0000000000,0.0370987500
34.0000000000,0.2661255678
35.0000000000,0.2601061886
36.0000000000,0.6750556489
37.0000000000,0.3135645353
38.0000000000,0.2459783166
39.0000000000,0.4237855673
40.0000000000,0.2229662038
41.0000000000,0.2361372050
42.0000000000,0.4935945354
43.0000000000,0.1356057697
44.0000000000,0.2578846855
45.0000000000,0.4836052624
46.0000000000,0.1707289468
47.0000000000,0.4692105044
48.0000000000,0.5482452259
49.0000000000,0.3342024387
50.0000000000,0.2608454624
51.0000000000,0.5652615343
52.0000000000,0.0725525267
53.0000000000,0.6537507799
54.0000000000,0.2591775428
55.0000000000,0.4351127069
56.0000000000,0.3146160567
57.0000000000,0.1381383764
58.0000000000,0.1020599043
59.0000000000,0.0767163502
60.0000000000,0.2365499313
61.0000000000,0.3758146451
62.0000000000,0.2319494378
63.0000000000,0.6660544964
64.0000000000,0.0618536804
65.0000000000,0.4489108663
66.0000000000,0.5609247696
67.0000000000,0.1783835094
68.0000000000,0.0586031975
69.0000000000,0.1396898700
70.0000000000,0.2588628530
71.0000000000,0.2006844721
72.0000000000,0.2779545159
73.0000000000,0.0682854389
74.0000000000,0.2832109923
75.0000000000,0.1500215143
76.0000000000,0.3067606125
77.0000000000,0.0794467866
78.0000000000,0.1879053859
79.0000000000,0.3481080614
80.0000000000,0.2693410429
81.0000000000,0.2947062450
82.0000000000,0.1603499234
83.0000000000,0.0717354809
84.0000000000,0.2143539422
85.0000000000,0.0876954980
86.0000000000,0.4506406966
87.0000000000,0.0648755465
88.0000000000,0.4587155554
89.0000000000,0.1725149465
90.0000000000,0.1096558964
91.0000000000,0.1630497047
92.0000000000,0.1131698391
93.0000000000,0.2405288693
94.0000000000,0.2556477825
95.0000000000,0.1220185650
96.0000000000,0.2954412160
97.0000000000,0.4435368071
98.0000000000,0.1124384932
99.0000000000,0.5042532763
100.0000000000,0.1633475719
101.0000000000,0.2757122463
102.0000000000,0.2148801312
103.0000000000,0.0506286133
104.0000000000,0.3050502383
105.0000000000,0.3055711405
106.0000000000,0.0894168684
107.0000000000,0.0194403852
108.0000000000,0.2348299687
109.0000000000,0.6408762790
110.0000000000,0.6376217022
111.0000000000,0.4572870282
112.0000000000,0.1021969408
113.0000000000,0.6313019130
114.0000000000,0.4330739515
115.0000000000,0.0886580282
116.0000000000,0.4694666039
117.0000000000,0.1564557582
118.0000000000,0.6348941943
119.0000000000,0.4543566369
120.0000000000,0.4245586902
121.0000000000,0.1505269586
122.0000000000,0.2263430709
123.0000000000,0.7328555473
124.0000000000,0.1825071241
125.0000000000,0.0683243975
126.0000000000,0.1309572410
127.0000000000,0.3502386974
128.0000000000,0.3445309301
129.0000000000,0.0706029671
130.0000000000,0.6661747909
131.0000000000,0.7213513985
132.0000000000,0.1931075507
133.0000000000,0.2753590956
134.0000000000,0.1548090672
135.0000000000,0.2491378707
136.0000000000,0.3759944891
137.0000000000,0.3231821650
138.0000000000,0.6613900755
139.0000000000,0.5409008738
140.0000000000,0.1689677982
141.0000000000,0.4427282457
142.0000000000,0.2784809205
143.0000000000,0.5881223786
144.0000000000,0.3022307883
145.0000000000,0.4840664708
146.0000000000,0.2239454753
147.0000000000,0.3169875554
148.0000000000,0.3018621350
149.0000000000,0.2946118819
150.0000000000,0.1565529334
151.0000000000,0.0893409960
152.0000000000,0.4473621797
153.0000000000,0.2226636342
154.0000000000,0.1385713506
155.0000000000,0.3477859404
156.0000000000,0.0326706425
157.0000000000,0.5421977930
158.0000000000,0.5298964177
159.0000000000,0.2168626824
160.0000000000,0.2623815469
161.0000000000,0.1521871530
162.0000000000,0.3506179828
163.0000000000,0.1738164540
164.0000000000,0.6118034858
165.0000000000,0.1325681409
166.0000000000,0.6333215606
167.0000000000,0.4401064984
168.0000000000,0.1822041839
169.0000000000,0.8011941751
170.0000000000,0.3396007804
171.0000000000,0.6873216268
172.0000000000,0.3458686768
173.0000000000,0.1829442918
174.0000000000,0.1162234577
175.0000000000,0.2927017193
176.0000000000,0.2236131024
177.0000000000,0.3714147095
178.0000000000,0.4736846819
179.0000000000,0.3286155676
180.0000000000,0.2369552621
181.0000000000,0.3578186298
182.0000000000,0.2588999119
183.0000000000,0.0688354004
184.0000000000,0.5740129843
185.0000000000,0.7181933501
186.0000000000,0.2770918185
187.0000000000,0.1218713384
188.0000000000,0.3998783655
189.0000000000,0.4147930366
190.0000000000,0.0345174298
191.0000000000,0.3123592766
192.0000000000,0.5103457133
193.0000000000,0.5363665238
194.0000000000,0.2061045144
195.0000000000,0.1099260319
196.0000000000,0.2803436926
197.0000000000,0.7883734273
198.0000000000,0.5310012008
199.0000000000,0.6016856279
200.0000000000,0.3755526686
201.0000000000,0.2416236346
202.0000000000,0.0299819497
203.0000000000,0.1897712564
204.0000000000,0.3414615227
205.0000000000,0.3667979915
206.0000000000,0.4360725745
207.0000000000,0.6515363444
208.0000000000,0.3259541604
209.0000000000,0.3055878257
210.0000000000,0.2326347518
211.0000000000,0.3058417453
212.0000000000,0.2222328308
213.0000000000,0.5132952864
214.0000000000,0.1694556466
215.0000000000,0.4470852943
216.0000000000,0.2564060387
217.0000000000,0.2011462179
218.0000000000,0.0876529013
219.0000000000,0.4090030343
220.0000000000,0.1629491394
221.0000000000,0.1102194821
222.0000000000,0.2244566076
223.0000000000,0.1689442136
224.0000000000,0.1935631972
225.0000000000,0.1243457822
226.0000000000,0.3505774038
227.0000000000,0.1390892188
228.0000000000,0.4153351932
229.0000000000,0.1963901071
230.0000000000,0.2360642220
231.0000000000,0.1430197894
232.0000000000,0.2888128190
233.0000000000,0.1270301998
234.0000000000,0.1512887499
235.0000000000,0.2171380507
236.0000000000,0.2541514981
237.0000000000,0.2014685516
238.0000000000,0.5397178541
239.0000000000,0.8157869529
240.0000000000,0.3181912147
241.0000000000,0.0902930167
242.0000000000,0.4272765047
243.0000000000,0.2110606412
244.0000000000,0.2471192342
245.0000000000,0.3226706568
246.0000000000,0.3014425849
247.0000000000,0.2353126913
248.0000000000,0.6052301612
