# id,target
0.0000000000,0.3728459793
1.0000000000,0.1356856443
2.0000000000,0.1546005370
3.0000000000,0.4483718383
4.0000000000,0.2854890173
5.0000000000,0.1031447283
6.0000000000,0.4861795333
7.0000000000,0.5957420027
8.0000000000,0.0548661900
9.0000000000,0.2434919990
10.0000000000,0.1123687570
11.0000000000,0.4413489653
12.0000000000,0.2758761503
13.0000000000,0.2566852283
14.0000000000,0.2640145770
15.0000000000,0.1704461223
16.0000000000,0.3109158480
17.0000000000,0.1051620597
18.0000000000,0.3371201963
19.0000000000,0.2703073340
20.0000000000,0.2503690940
21.0000000000,0.1049940450
22.0000000000,0.1043654637
23.0000000000,0.1040821897
24.0000000000,0.2052647883
25.0000000000,0.1355672753
26.0000000000,0.0667667997
27.0000000000,0.4697437093
28.0000000000,0.6442339783
29.0000000000,0.3023012360
30.0000000000,0.3454257163
31.0000000000,0.1475214790
32.0000000000,0.1659320723
33.0000000000,0.0417491600
34.0000000000,0.2044132883
35.0000000000,0.2092860690
36.0000000000,0.5611898607
37.0000000000,0.2497171530
38.0000000000,0.2157804583
39.0000000000,0.3801021253
40.0000000000,0.2102317497
41.0000000000,0.1986093830
42.0000000000,0.4136500223
43.0000000000,0.1303515293
44.0000000000,0.2305646533
45.0000000000,0.4166361647
46.0000000000,0.1714042590
47.0000000000,0.3906952593
48.0000000000,0.4515893487
49.0000000000,0.2897343973
50.0000000000,0.2226869463
51.0000000000,0.4900826673
52.0000000000,0.0836714767
53.0000000000,0.5467216283
54.0000000000,0.2313628223
55.0000000000,0.3872509570
56.0000000000,0.2997083717
57.0000000000,0.1285121133
58.0000000000,0.1048778260
59.0000000000,0.0934310670
60.0000000000,0.1975686237
61.0000000000,0.3245637793
62.0000000000,0.1988753960
63.0000000000,0.5653028283
64.0000000000,0.0711988020
65.0000000000,0.3696730867
66.0000000000,0.4885665563
67.0000000000,0.1530849613
68.0000000000,0.0637789547
69.0000000000,0.1162328130
70.0000000000,0.2276266950
71.0000000000,0.1624233763
72.0000000000,0.2368498640
73.0000000000,0.0885326030
74.0000000000,0.2336043493
75.0000000000,0.1473423750
76.0000000000,0.2803714127
77.0000000000,0.0846344570
78.0000000000,0.1769910497
79.0000000000,0.2991470820
80.0000000000,0.2272725493
81.0000000000,0.2446966553
82.0000000000,0.1597918807
83.0000000000,0.0818352350
84.0000000000,0.2029228340
85.0000000000,0.0879575143
86.0000000000,0.3895685620
87.0000000000,0.0853627417
88.0000000000,0.4329291390
89.0000000000,0.1701270530
90.0000000000,0.1206636907
91.0000000000,0.1508439233
92.0000000000,0.1087601657
93.0000000000,0.2096079093
94.0000000000,0.2187017860
95.0000000000,0.1195099840
96.0000000000,0.2382230160
97.0000000000,0.3684048100
98.0000000000,0.1178704077
99.0000000000,0.4169600603
100.0000000000,0.1478360943
101.0000000000,0.2287799957
102.0000000000,0.1967425417
103.0000000000,0.0598234720
104.0000000000,0.2527504427
105.0000000000,0.2471047003
106.0000000000,0.0892808513
107.0000000000,0.0417557970
108.0000000000,0.2112997743
109.0000000000,0.5426629313
110.0000000000,0.5252000417
111.0000000000,0.3913286907
112.0000000000,0.1014901223
113.0000000000,0.5494697923
114.0000000000,0.3726334957
115.0000000000,0.0912676223
116.0000000000,0.3929250673
117.0000000000,0.1464546070
118.0000000000,0.5155489920
119.0000000000,0.4106023167
120.0000000000,0.3434746980
121.0000000000,0.1371840153
122.0000000000,0.1921486120
123.0000000000,0.6093875127
124.0000000000,0.1696372150
125.0000000000,0.0636729217
126.0000000000,0.1227627767
127.0000000000,0.2994244260
